       t                    x1                   y1                  x2               y2                 E         I      
           0.27801818E+03          -0.40215591E+01          -0.14687385E+02          -0.38906356E+01          -0.14405945E+02          -0.60174175E-03           0.80271813E-01
           0.27810000E+03          -0.40017833E+01          -0.14696808E+02          -0.38945940E+01          -0.14423798E+02          -0.60174175E-03           0.80271813E-01
           0.27818182E+03          -0.39819984E+01          -0.14706200E+02          -0.38991115E+01          -0.14443075E+02          -0.60174175E-03           0.80271813E-01
           0.27826364E+03          -0.39622047E+01          -0.14715561E+02          -0.39041468E+01          -0.14464005E+02          -0.60174175E-03           0.80271813E-01
           0.27834545E+03          -0.39424024E+01          -0.14724888E+02          -0.39096212E+01          -0.14486868E+02          -0.60174175E-03           0.80271813E-01
           0.27842727E+03          -0.39225919E+01          -0.14734182E+02          -0.39153965E+01          -0.14512006E+02          -0.60174175E-03           0.80271813E-01
           0.27850909E+03          -0.39027737E+01          -0.14743441E+02          -0.39212397E+01          -0.14539830E+02          -0.60174175E-03           0.80271813E-01
           0.27859091E+03          -0.38829490E+01          -0.14752664E+02          -0.39267668E+01          -0.14570819E+02          -0.60174175E-03           0.80271813E-01
           0.27867273E+03          -0.38631192E+01          -0.14761851E+02          -0.39313618E+01          -0.14605498E+02          -0.60174175E-03           0.80271813E-01
           0.27875455E+03          -0.38432869E+01          -0.14770999E+02          -0.39340725E+01          -0.14644347E+02          -0.60174175E-03           0.80271813E-01
           0.27883636E+03          -0.38234555E+01          -0.14780108E+02          -0.39335303E+01          -0.14687600E+02          -0.60174174E-03           0.80271813E-01
           0.27891818E+03          -0.38036292E+01          -0.14789179E+02          -0.39280239E+01          -0.14734911E+02          -0.60174171E-03           0.80271813E-01
           0.27900000E+03          -0.37838123E+01          -0.14798215E+02          -0.39159159E+01          -0.14785021E+02          -0.60174173E-03           0.80271813E-01
           0.27908182E+03          -0.37640069E+01          -0.14807222E+02          -0.38963567E+01          -0.14835846E+02          -0.60174182E-03           0.80271813E-01
           0.27916364E+03          -0.37442120E+01          -0.14816204E+02          -0.38697383E+01          -0.14885162E+02          -0.60174194E-03           0.80271813E-01
           0.27924545E+03          -0.37244244E+01          -0.14825166E+02          -0.38374106E+01          -0.14931388E+02          -0.60174200E-03           0.80271813E-01
           0.27932727E+03          -0.37046400E+01          -0.14834110E+02          -0.38009970E+01          -0.14973828E+02          -0.60174202E-03           0.80271813E-01
           0.27940909E+03          -0.36848553E+01          -0.14843036E+02          -0.37619053E+01          -0.15012441E+02          -0.60174203E-03           0.80271813E-01
           0.27949091E+03          -0.36650678E+01          -0.14851943E+02          -0.37211786E+01          -0.15047516E+02          -0.60174204E-03           0.80271813E-01
           0.27957273E+03          -0.36452758E+01          -0.14860829E+02          -0.36795334E+01          -0.15079454E+02          -0.60174204E-03           0.80271813E-01
           0.27965455E+03          -0.36254780E+01          -0.14869695E+02          -0.36374450E+01          -0.15108661E+02          -0.60174204E-03           0.80271813E-01
           0.27973636E+03          -0.36056738E+01          -0.14878539E+02          -0.35952242E+01          -0.15135501E+02          -0.60174204E-03           0.80271813E-01
           0.27981818E+03          -0.35858626E+01          -0.14887360E+02          -0.35530736E+01          -0.15160287E+02          -0.60174205E-03           0.80271813E-01
           0.27990000E+03          -0.35660442E+01          -0.14896158E+02          -0.35111242E+01          -0.15183284E+02          -0.60174205E-03           0.80271813E-01
           0.27998182E+03          -0.35462185E+01          -0.14904931E+02          -0.34694604E+01          -0.15204712E+02          -0.60174205E-03           0.80271813E-01
           0.28006364E+03          -0.35263853E+01          -0.14913681E+02          -0.34281356E+01          -0.15224756E+02          -0.60174205E-03           0.80271813E-01
           0.28014545E+03          -0.35065446E+01          -0.14922405E+02          -0.33871825E+01          -0.15243571E+02          -0.60174205E-03           0.80271813E-01
           0.28022727E+03          -0.34866964E+01          -0.14931105E+02          -0.33466200E+01          -0.15261290E+02          -0.60174205E-03           0.80271813E-01
           0.28030909E+03          -0.34668407E+01          -0.14939779E+02          -0.33064576E+01          -0.15278022E+02          -0.60174205E-03           0.80271813E-01
           0.28039091E+03          -0.34469775E+01          -0.14948428E+02          -0.32666983E+01          -0.15293863E+02          -0.60174205E-03           0.80271813E-01
           0.28047273E+03          -0.34271070E+01          -0.14957051E+02          -0.32273411E+01          -0.15308894E+02          -0.60174205E-03           0.80271813E-01
           0.28055455E+03          -0.34072291E+01          -0.14965648E+02          -0.31883820E+01          -0.15323187E+02          -0.60174205E-03           0.80271813E-01
           0.28063636E+03          -0.33873438E+01          -0.14974219E+02          -0.31498149E+01          -0.15336802E+02          -0.60174205E-03           0.80271813E-01
           0.28071818E+03          -0.33674514E+01          -0.14982764E+02          -0.31116327E+01          -0.15349794E+02          -0.60174205E-03           0.80271813E-01
           0.28080000E+03          -0.33475517E+01          -0.14991283E+02          -0.30738276E+01          -0.15362210E+02          -0.60174205E-03           0.80271813E-01
           0.28088182E+03          -0.33276449E+01          -0.14999775E+02          -0.30363912E+01          -0.15374093E+02          -0.60174205E-03           0.80271813E-01
           0.28096364E+03          -0.33077311E+01          -0.15008240E+02          -0.29993150E+01          -0.15385478E+02          -0.60174205E-03           0.80271813E-01
           0.28104545E+03          -0.32878103E+01          -0.15016679E+02          -0.29625905E+01          -0.15396400E+02          -0.60174205E-03           0.80271813E-01
           0.28112727E+03          -0.32678826E+01          -0.15025091E+02          -0.29262093E+01          -0.15406887E+02          -0.60174205E-03           0.80271813E-01
           0.28120909E+03          -0.32479479E+01          -0.15033477E+02          -0.28901632E+01          -0.15416968E+02          -0.60174205E-03           0.80271813E-01
           0.28129091E+03          -0.32280065E+01          -0.15041836E+02          -0.28544441E+01          -0.15426666E+02          -0.60174205E-03           0.80271813E-01
           0.28137273E+03          -0.32080584E+01          -0.15050168E+02          -0.28190443E+01          -0.15436004E+02          -0.60174205E-03           0.80271813E-01
           0.28145455E+03          -0.31881035E+01          -0.15058473E+02          -0.27839562E+01          -0.15445000E+02          -0.60174205E-03           0.80271813E-01
